0,0.000553956,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
0,17.5721,1
1,29.746,1
2,18.5698,1
3,8.4952,1
4,14.1984,1
5,29.9628,1
6,19.526,1
7,1.69694,1
8,0.987516,1
9,5.97648,1
10,19.556,1
11,15.413,1
12,1.8427,1
13,0.79862,1
14,0.69053,1
15,3.24435,1
16,3.27314,1
17,0.686407,1
18,0.358349,1
19,1.03059,1
20,6.76347,1
21,8.78998,1
22,2.83038,1
23,0.454639,1
24,0.469847,1
25,0.257765,1
26,0.237263,1
27,0.195871,1
28,0.457973,1
29,0.429733,1
30,1.78122,1
31,3.88213,1
32,2.60713,1
33,0.606081,1
34,0.417585,1
35,0.899133,1
36,2.82922,1
37,2.95356,1
38,1.05845,1
39,0.235053,1
40,0.0738954,1
41,0.51362,1
42,0.959794,1
43,0.488884,1
44,0.123005,1
45,0.100808,1
46,0.288573,1
47,0.700586,1
48,0.741197,1
49,0.226775,1
50,0.181493,1
51,0.277102,1
52,0.232466,1
53,0.399282,1
54,0.312335,1
55,0.0643305,1
56,0.0571629,1
57,0.115331,1
58,0.576028,1
59,0.846553,1
60,0.399501,1
61,0.098544,1
62,0.140832,1
63,0.21145,1
64,0.422185,1
65,0.534794,1
66,0.249269,1
67,0.108417,1
68,0.0806236,1
69,0.08683,1
70,0.170301,1
71,0.158571,1
72,0.046035,1
73,0.0153378,1
74,0.040525,1
75,0.110383,1
76,0.118789,1
77,0.0713645,1
78,0.0302357,1
79,0.0178774,1
80,0.037739,1
81,0.0335852,1
82,0.0213864,1
83,0.0229214,1
84,0.0158228,1
85,0.014705,1
86,0.0237223,1
87,0.0726295,1
88,0.134397,1
89,0.280062,1
90,0.225118,1
91,0.0670751,1
92,0.0161249,1
93,0.039584,1
94,0.115806,1
95,0.393648,1
96,0.543511,1
97,0.315024,1
98,0.0522395,1
99,0.00791158,1
100,0.00284355,1
101,0.00418646,1
102,0.00421605,1
103,0.00300037,1
104,0.00255289,1
105,0.00223561,1
106,0.00285202,1
107,0.00391867,1
108,0.00355465,1
109,0.00287734,1
110,0.00241692,1
111,0.00259265,1
112,0.00400354,1
113,0.0040696,1
114,0.00280639,1
115,0.00291615,1
116,0.00327006,1
117,0.00355384,1
118,0.00433122,1
119,0.00386292,1
120,0.00303569,1
121,0.0028372,1
122,0.00296666,1
123,0.00328282,1
124,0.00353157,1
125,0.00404162,1
126,0.00378494,1
127,0.00394372,1
0,7.77515,2
1,12.8052,2
2,11.8398,2
3,15.8971,2
4,13.2873,2
5,23.5491,2
6,18.9503,2
7,17.0006,2
8,3.18027,2
9,2.98696,2
10,9.2752,2
11,7.24942,2
12,1.25412,2
13,1.35044,2
14,0.939115,2
15,1.79527,2
16,1.90561,2
17,0.625512,2
18,0.292879,2
19,0.870203,2
20,4.78384,2
21,6.10448,2
22,2.10681,2
23,0.479355,2
24,0.23353,2
25,0.585952,2
26,0.916357,2
27,0.611141,2
28,0.372908,2
29,0.484864,2
30,0.72327,2
31,1.62939,2
32,1.16042,2
33,0.208707,2
34,0.162906,2
35,0.430007,2
36,1.36855,2
37,1.36809,2
38,0.413339,2
39,0.284183,2
40,0.236352,2
41,0.138191,2
42,0.217796,2
43,0.131693,2
44,0.0848364,2
45,0.0818556,2
46,0.258876,2
47,0.85437,2
48,1.02562,2
49,0.43905,2
50,0.216675,2
51,0.139983,2
52,0.164058,2
53,0.400213,2
54,0.314539,2
55,0.0954531,2
56,0.0758456,2
57,0.0816641,2
58,0.113139,2
59,0.123915,2
60,0.0716571,2
61,0.0537487,2
62,0.088489,2
63,0.162048,2
64,0.438478,2
65,0.591884,2
66,0.231316,2
67,0.0691909,2
68,0.124059,2
69,0.183022,2
70,0.245009,2
71,0.211219,2
72,0.0937004,2
73,0.0539519,2
74,0.0513197,2
75,0.0930995,2
76,0.189766,2
77,0.218673,2
78,0.111337,2
79,0.0279707,2
80,0.0262329,2
81,0.03432,2
82,0.162906,2
83,0.215449,2
84,0.122149,2
85,0.0324224,2
86,0.0589102,2
87,0.0528413,2
88,0.0993547,2
89,0.239589,2
90,0.173346,2
91,0.0608776,2
92,0.0362971,2
93,0.0246069,2
94,0.0429422,2
95,0.0689638,2
96,0.0736507,2
97,0.0584791,2
98,0.0197951,2
99,0.00603784,2
100,0.00338145,2
101,0.00322132,2
102,0.00283281,2
103,0.00199537,2
104,0.00324195,2
105,0.00287368,2
106,0.0030038,2
107,0.00355344,2
108,0.00388735,2
109,0.00439394,2
110,0.00393613,2
111,0.00365367,2
112,0.00345983,2
113,0.00229025,2
114,0.00314591,2
115,0.00360459,2
116,0.00278992,2
117,0.0034801,2
118,0.00358019,2
119,0.00259167,2
120,0.00352809,2
121,0.00271425,2
122,0.00286679,2
123,0.0038455,2
124,0.00390399,2
125,0.00366118,2
126,0.00318959,2
127,0.00251135,2
0,13.6915,3
1,16.4094,3
2,21.916,3
3,18.5128,3
4,15.2817,3
5,17.269,3
6,18.2784,3
7,15.1593,3
8,3.34589,3
9,3.77826,3
10,5.38099,3
11,2.67361,3
12,1.72605,3
13,2.4909,3
14,1.80721,3
15,2.09507,3
16,3.56908,3
17,2.44877,3
18,0.887333,3
19,2.43687,3
20,2.39552,3
21,0.98294,3
22,0.632032,3
23,0.587201,3
