0,0.000553956,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
0,15.5816,1
1,29.3979,1
2,19.3563,1
3,9.44529,1
4,12.5441,1
5,27.7726,1
6,18.8713,1
7,2.05216,1
8,1.00574,1
9,5.93612,1
10,19.6673,1
11,15.6224,1
12,1.94603,1
13,0.665994,1
14,0.864598,1
15,3.51196,1
16,3.44743,1
17,0.705432,1
18,0.344927,1
19,0.969742,1
20,6.75439,1
21,8.77823,1
22,2.81854,1
23,0.496625,1
24,0.513713,1
25,0.371823,1
26,0.345944,1
27,0.193769,1
28,0.587785,1
29,0.561779,1
30,1.48283,1
31,3.35433,1
32,2.35227,1
33,0.630339,1
34,0.354964,1
35,0.805193,1
36,2.65413,1
37,2.83174,1
38,0.974852,1
39,0.18391,1
40,0.0734215,1
41,0.427259,1
42,0.763568,1
43,0.383618,1
44,0.109252,1
45,0.108306,1
46,0.26414,1
47,0.662299,1
48,0.68505,1
49,0.225793,1
50,0.157926,1
51,0.236435,1
52,0.228535,1
53,0.406851,1
54,0.318452,1
55,0.0736294,1
56,0.0787168,1
57,0.113207,1
58,0.496418,1
59,0.7063,1
60,0.32304,1
61,0.0880953,1
62,0.124628,1
63,0.192807,1
64,0.393343,1
65,0.496076,1
66,0.23903,1
67,0.106139,1
68,0.0679953,1
69,0.0781382,1
70,0.189425,1
71,0.170716,1
72,0.0483733,1
73,0.0171772,1
74,0.034849,1
75,0.105086,1
76,0.117325,1
77,0.0728842,1
78,0.0307926,1
79,0.0140625,1
80,0.0317965,1
81,0.0304105,1
82,0.0212816,1
83,0.021652,1
84,0.0135492,1
85,0.0145043,1
86,0.0225354,1
87,0.0686507,1
88,0.17083,1
89,0.286639,1
90,0.240804,1
91,0.0865312,1
92,0.0162784,1
93,0.0475801,1
94,0.144466,1
95,0.450256,1
96,0.609029,1
97,0.336599,1
98,0.0557794,1
99,0.00828013,1
100,0.00284599,1
101,0.00395971,1
102,0.0033991,1
103,0.00279112,1
104,0.00287979,1
105,0.00258222,1
106,0.00336939,1
107,0.0045441,1
108,0.00354802,1
109,0.00320371,1
110,0.00227518,1
111,0.0023709,1
112,0.00403836,1
113,0.00422862,1
114,0.00296386,1
115,0.00339483,1
116,0.00322895,1
117,0.00377656,1
118,0.00479034,1
119,0.00416583,1
120,0.00329037,1
121,0.00319626,1
122,0.00354969,1
123,0.00354412,1
124,0.00368559,1
125,0.00343446,1
126,0.00328954,1
127,0.00342406,1
0,7.0091,2
1,13.592,2
2,12.0809,2
3,13.4526,2
4,14.5529,2
5,24.5576,2
6,24.278,2
7,17.8165,2
8,3.304,2
9,2.67229,2
10,8.94534,2
11,7.13609,2
12,1.09214,2
13,1.60003,2
14,1.11427,2
15,1.82558,2
16,1.87178,2
17,0.648558,2
18,0.292749,2
19,0.698076,2
20,4.61441,2
21,6.06301,2
22,1.99632,2
23,0.587003,2
24,0.227039,2
25,0.61926,2
26,0.974064,2
27,0.671361,2
28,0.379609,2
29,0.514163,2
30,0.854763,2
31,1.65509,2
32,1.14047,2
33,0.18943,2
34,0.223918,2
35,0.386796,2
36,1.2181,2
37,1.28654,2
38,0.422378,2
39,0.297138,2
40,0.337981,2
41,0.333271,2
42,0.319908,2
43,0.147784,2
44,0.0827308,2
45,0.104029,2
46,0.23525,2
47,0.83452,2
48,1.03134,2
49,0.474234,2
50,0.326926,2
51,0.217677,2
52,0.154789,2
53,0.323554,2
54,0.270241,2
55,0.0980129,2
56,0.0756321,2
57,0.0761429,2
58,0.139096,2
59,0.180675,2
60,0.0976207,2
61,0.0509002,2
62,0.0821335,2
63,0.153647,2
64,0.332574,2
65,0.507844,2
66,0.22702,2
67,0.0830326,2
68,0.109708,2
69,0.147344,2
70,0.245304,2
71,0.216051,2
72,0.0888994,2
73,0.0569261,2
74,0.0524565,2
75,0.101132,2
76,0.212155,2
77,0.252456,2
78,0.145026,2
79,0.0336883,2
80,0.0275145,2
81,0.0351043,2
82,0.137003,2
83,0.167858,2
84,0.104876,2
85,0.0352369,2
86,0.0533812,2
87,0.0497227,2
88,0.0644715,2
89,0.142947,2
90,0.109212,2
91,0.048892,2
92,0.0320214,2
93,0.023606,2
94,0.0417705,2
95,0.0619971,2
96,0.0663757,2
97,0.0472727,2
98,0.0156794,2
99,0.00524299,2
100,0.00258585,2
101,0.00305549,2
102,0.00301908,2
103,0.00274214,2
104,0.00386999,2
105,0.00392538,2
106,0.00361904,2
107,0.00363778,2
108,0.0031891,2
109,0.0037898,2
110,0.00295423,2
111,0.00400426,2
112,0.00345778,2
113,0.00246856,2
114,0.00359336,2
115,0.00368316,2
116,0.00304777,2
117,0.00288992,2
118,0.0033461,2
119,0.00297343,2
120,0.00326562,2
121,0.0025151,2
122,0.00281473,2
123,0.00364728,2
124,0.00329135,2
125,0.00321747,2
126,0.00338423,2
127,0.00278085,2
0,13.2722,3
1,17.0859,3
2,22.9305,3
3,18.7815,3
4,13.6849,3
5,16.2147,3
6,16.6555,3
7,16.0052,3
8,3.80568,3
9,3.67958,3
10,5.36884,3
11,2.52536,3
12,1.69986,3
13,2.64892,3
14,2.01521,3
15,1.85153,3
16,3.48018,3
17,2.55095,3
18,1.00491,3
19,2.72788,3
20,2.65957,3
21,0.962094,3
22,0.777465,3
23,0.813242,3
